species,rule,country_code,admin1_region_code
mammalia;carnivora;ursidae;ursus;americanus,allow,USA,NJ
mammalia;cetartiodactyla;cervidae;capreolus;capreolus,block,USA,
mammalia;chordata;canidae;canis;lupus dingo,block,ABW,
mammalia;chordata;canidae;canis;lupus dingo,block,AFG,
mammalia;chordata;canidae;canis;lupus dingo,block,AGO,
mammalia;chordata;canidae;canis;lupus dingo,block,AIA,
mammalia;chordata;canidae;canis;lupus dingo,block,ALA,
mammalia;chordata;canidae;canis;lupus dingo,block,ALB,
mammalia;chordata;canidae;canis;lupus dingo,block,AND,
mammalia;chordata;canidae;canis;lupus dingo,block,ARE,
mammalia;chordata;canidae;canis;lupus dingo,block,ARG,
mammalia;chordata;canidae;canis;lupus dingo,block,ARM,
mammalia;chordata;canidae;canis;lupus dingo,block,ASM,
mammalia;chordata;canidae;canis;lupus dingo,block,ATA,
mammalia;chordata;canidae;canis;lupus dingo,block,ATF,
mammalia;chordata;canidae;canis;lupus dingo,block,ATG,
mammalia;chordata;canidae;canis;lupus dingo,block,AUT,
mammalia;chordata;canidae;canis;lupus dingo,block,AZE,
mammalia;chordata;canidae;canis;lupus dingo,block,BDI,
mammalia;chordata;canidae;canis;lupus dingo,block,BEL,
mammalia;chordata;canidae;canis;lupus dingo,block,BEN,
mammalia;chordata;canidae;canis;lupus dingo,block,BES,
mammalia;chordata;canidae;canis;lupus dingo,block,BFA,
mammalia;chordata;canidae;canis;lupus dingo,block,BGD,
mammalia;chordata;canidae;canis;lupus dingo,block,BGR,
mammalia;chordata;canidae;canis;lupus dingo,block,BHR,
mammalia;chordata;canidae;canis;lupus dingo,block,BHS,
mammalia;chordata;canidae;canis;lupus dingo,block,BIH,
mammalia;chordata;canidae;canis;lupus dingo,block,BLM,
mammalia;chordata;canidae;canis;lupus dingo,block,BLR,
mammalia;chordata;canidae;canis;lupus dingo,block,BLZ,
mammalia;chordata;canidae;canis;lupus dingo,block,BMU,
mammalia;chordata;canidae;canis;lupus dingo,block,BOL,
mammalia;chordata;canidae;canis;lupus dingo,block,BRA,
mammalia;chordata;canidae;canis;lupus dingo,block,BRB,
mammalia;chordata;canidae;canis;lupus dingo,block,BRN,
mammalia;chordata;canidae;canis;lupus dingo,block,BTN,
mammalia;chordata;canidae;canis;lupus dingo,block,BVT,
mammalia;chordata;canidae;canis;lupus dingo,block,BWA,
mammalia;chordata;canidae;canis;lupus dingo,block,CAF,
mammalia;chordata;canidae;canis;lupus dingo,block,CAN,
mammalia;chordata;canidae;canis;lupus dingo,block,CCK,
mammalia;chordata;canidae;canis;lupus dingo,block,CHE,
mammalia;chordata;canidae;canis;lupus dingo,block,CHL,
mammalia;chordata;canidae;canis;lupus dingo,block,CHN,
mammalia;chordata;canidae;canis;lupus dingo,block,CIV,
mammalia;chordata;canidae;canis;lupus dingo,block,CMR,
mammalia;chordata;canidae;canis;lupus dingo,block,COD,
mammalia;chordata;canidae;canis;lupus dingo,block,COG,
mammalia;chordata;canidae;canis;lupus dingo,block,COK,
mammalia;chordata;canidae;canis;lupus dingo,block,COL,
mammalia;chordata;canidae;canis;lupus dingo,block,COM,
mammalia;chordata;canidae;canis;lupus dingo,block,CPV,
mammalia;chordata;canidae;canis;lupus dingo,block,CRI,
mammalia;chordata;canidae;canis;lupus dingo,block,CUB,
mammalia;chordata;canidae;canis;lupus dingo,block,CUW,
mammalia;chordata;canidae;canis;lupus dingo,block,CXR,
mammalia;chordata;canidae;canis;lupus dingo,block,CYM,
mammalia;chordata;canidae;canis;lupus dingo,block,CYP,
mammalia;chordata;canidae;canis;lupus dingo,block,CZE,
mammalia;chordata;canidae;canis;lupus dingo,block,DEU,
mammalia;chordata;canidae;canis;lupus dingo,block,DJI,
mammalia;chordata;canidae;canis;lupus dingo,block,DMA,
mammalia;chordata;canidae;canis;lupus dingo,block,DNK,
mammalia;chordata;canidae;canis;lupus dingo,block,DOM,
mammalia;chordata;canidae;canis;lupus dingo,block,DZA,
mammalia;chordata;canidae;canis;lupus dingo,block,ECU,
mammalia;chordata;canidae;canis;lupus dingo,block,EGY,
mammalia;chordata;canidae;canis;lupus dingo,block,ERI,
mammalia;chordata;canidae;canis;lupus dingo,block,ESH,
mammalia;chordata;canidae;canis;lupus dingo,block,ESP,
mammalia;chordata;canidae;canis;lupus dingo,block,EST,
mammalia;chordata;canidae;canis;lupus dingo,block,ETH,
mammalia;chordata;canidae;canis;lupus dingo,block,FIN,
mammalia;chordata;canidae;canis;lupus dingo,block,FJI,
mammalia;chordata;canidae;canis;lupus dingo,block,FLK,
mammalia;chordata;canidae;canis;lupus dingo,block,FRA,
mammalia;chordata;canidae;canis;lupus dingo,block,FRO,
mammalia;chordata;canidae;canis;lupus dingo,block,FSM,
mammalia;chordata;canidae;canis;lupus dingo,block,GAB,
mammalia;chordata;canidae;canis;lupus dingo,block,GBR,
mammalia;chordata;canidae;canis;lupus dingo,block,GEO,
mammalia;chordata;canidae;canis;lupus dingo,block,GGY,
mammalia;chordata;canidae;canis;lupus dingo,block,GHA,
mammalia;chordata;canidae;canis;lupus dingo,block,GIB,
mammalia;chordata;canidae;canis;lupus dingo,block,GIN,
mammalia;chordata;canidae;canis;lupus dingo,block,GLP,
mammalia;chordata;canidae;canis;lupus dingo,block,GMB,
mammalia;chordata;canidae;canis;lupus dingo,block,GNB,
mammalia;chordata;canidae;canis;lupus dingo,block,GNQ,
mammalia;chordata;canidae;canis;lupus dingo,block,GRC,
mammalia;chordata;canidae;canis;lupus dingo,block,GRD,
mammalia;chordata;canidae;canis;lupus dingo,block,GRL,
mammalia;chordata;canidae;canis;lupus dingo,block,GTM,
mammalia;chordata;canidae;canis;lupus dingo,block,GUF,
mammalia;chordata;canidae;canis;lupus dingo,block,GUM,
mammalia;chordata;canidae;canis;lupus dingo,block,GUY,
mammalia;chordata;canidae;canis;lupus dingo,block,HKG,
mammalia;chordata;canidae;canis;lupus dingo,block,HMD,
mammalia;chordata;canidae;canis;lupus dingo,block,HND,
mammalia;chordata;canidae;canis;lupus dingo,block,HRV,
mammalia;chordata;canidae;canis;lupus dingo,block,HTI,
mammalia;chordata;canidae;canis;lupus dingo,block,HUN,
mammalia;chordata;canidae;canis;lupus dingo,block,IMN,
mammalia;chordata;canidae;canis;lupus dingo,block,IND,
mammalia;chordata;canidae;canis;lupus dingo,block,IOT,
mammalia;chordata;canidae;canis;lupus dingo,block,IRL,
mammalia;chordata;canidae;canis;lupus dingo,block,IRN,
mammalia;chordata;canidae;canis;lupus dingo,block,IRQ,
mammalia;chordata;canidae;canis;lupus dingo,block,ISL,
mammalia;chordata;canidae;canis;lupus dingo,block,ISR,
mammalia;chordata;canidae;canis;lupus dingo,block,ITA,
mammalia;chordata;canidae;canis;lupus dingo,block,JAM,
mammalia;chordata;canidae;canis;lupus dingo,block,JEY,
mammalia;chordata;canidae;canis;lupus dingo,block,JOR,
mammalia;chordata;canidae;canis;lupus dingo,block,JPN,
mammalia;chordata;canidae;canis;lupus dingo,block,KAZ,
mammalia;chordata;canidae;canis;lupus dingo,block,KEN,
mammalia;chordata;canidae;canis;lupus dingo,block,KGZ,
mammalia;chordata;canidae;canis;lupus dingo,block,KHM,
mammalia;chordata;canidae;canis;lupus dingo,block,KIR,
mammalia;chordata;canidae;canis;lupus dingo,block,KNA,
mammalia;chordata;canidae;canis;lupus dingo,block,KOR,
mammalia;chordata;canidae;canis;lupus dingo,block,KWT,
mammalia;chordata;canidae;canis;lupus dingo,block,LAO,
mammalia;chordata;canidae;canis;lupus dingo,block,LBN,
mammalia;chordata;canidae;canis;lupus dingo,block,LBR,
mammalia;chordata;canidae;canis;lupus dingo,block,LBY,
mammalia;chordata;canidae;canis;lupus dingo,block,LCA,
mammalia;chordata;canidae;canis;lupus dingo,block,LIE,
mammalia;chordata;canidae;canis;lupus dingo,block,LKA,
mammalia;chordata;canidae;canis;lupus dingo,block,LSO,
mammalia;chordata;canidae;canis;lupus dingo,block,LTU,
mammalia;chordata;canidae;canis;lupus dingo,block,LUX,
mammalia;chordata;canidae;canis;lupus dingo,block,LVA,
mammalia;chordata;canidae;canis;lupus dingo,block,MAC,
mammalia;chordata;canidae;canis;lupus dingo,block,MAF,
mammalia;chordata;canidae;canis;lupus dingo,block,MAR,
mammalia;chordata;canidae;canis;lupus dingo,block,MCO,
mammalia;chordata;canidae;canis;lupus dingo,block,MDA,
mammalia;chordata;canidae;canis;lupus dingo,block,MDG,
mammalia;chordata;canidae;canis;lupus dingo,block,MDV,
mammalia;chordata;canidae;canis;lupus dingo,block,MEX,
mammalia;chordata;canidae;canis;lupus dingo,block,MHL,
mammalia;chordata;canidae;canis;lupus dingo,block,MKD,
mammalia;chordata;canidae;canis;lupus dingo,block,MLI,
mammalia;chordata;canidae;canis;lupus dingo,block,MLT,
mammalia;chordata;canidae;canis;lupus dingo,block,MMR,
mammalia;chordata;canidae;canis;lupus dingo,block,MNE,
mammalia;chordata;canidae;canis;lupus dingo,block,MNG,
mammalia;chordata;canidae;canis;lupus dingo,block,MNP,
mammalia;chordata;canidae;canis;lupus dingo,block,MOZ,
mammalia;chordata;canidae;canis;lupus dingo,block,MRT,
mammalia;chordata;canidae;canis;lupus dingo,block,MSR,
mammalia;chordata;canidae;canis;lupus dingo,block,MTQ,
mammalia;chordata;canidae;canis;lupus dingo,block,MUS,
mammalia;chordata;canidae;canis;lupus dingo,block,MWI,
mammalia;chordata;canidae;canis;lupus dingo,block,MYT,
mammalia;chordata;canidae;canis;lupus dingo,block,NAM,
mammalia;chordata;canidae;canis;lupus dingo,block,NCL,
mammalia;chordata;canidae;canis;lupus dingo,block,NER,
mammalia;chordata;canidae;canis;lupus dingo,block,NFK,
mammalia;chordata;canidae;canis;lupus dingo,block,NGA,
mammalia;chordata;canidae;canis;lupus dingo,block,NIC,
mammalia;chordata;canidae;canis;lupus dingo,block,NIU,
mammalia;chordata;canidae;canis;lupus dingo,block,NLD,
mammalia;chordata;canidae;canis;lupus dingo,block,NOR,
mammalia;chordata;canidae;canis;lupus dingo,block,NPL,
mammalia;chordata;canidae;canis;lupus dingo,block,NRU,
mammalia;chordata;canidae;canis;lupus dingo,block,NZL,
mammalia;chordata;canidae;canis;lupus dingo,block,OMN,
mammalia;chordata;canidae;canis;lupus dingo,block,PAK,
mammalia;chordata;canidae;canis;lupus dingo,block,PAN,
mammalia;chordata;canidae;canis;lupus dingo,block,PCN,
mammalia;chordata;canidae;canis;lupus dingo,block,PER,
mammalia;chordata;canidae;canis;lupus dingo,block,PHL,
mammalia;chordata;canidae;canis;lupus dingo,block,PLW,
mammalia;chordata;canidae;canis;lupus dingo,block,POL,
mammalia;chordata;canidae;canis;lupus dingo,block,PRI,
mammalia;chordata;canidae;canis;lupus dingo,block,PRK,
mammalia;chordata;canidae;canis;lupus dingo,block,PRT,
mammalia;chordata;canidae;canis;lupus dingo,block,PRY,
mammalia;chordata;canidae;canis;lupus dingo,block,PSE,
mammalia;chordata;canidae;canis;lupus dingo,block,PYF,
mammalia;chordata;canidae;canis;lupus dingo,block,QAT,
mammalia;chordata;canidae;canis;lupus dingo,block,REU,
mammalia;chordata;canidae;canis;lupus dingo,block,ROU,
mammalia;chordata;canidae;canis;lupus dingo,block,RUS,
mammalia;chordata;canidae;canis;lupus dingo,block,RWA,
mammalia;chordata;canidae;canis;lupus dingo,block,SAU,
mammalia;chordata;canidae;canis;lupus dingo,block,SDN,
mammalia;chordata;canidae;canis;lupus dingo,block,SEN,
mammalia;chordata;canidae;canis;lupus dingo,block,SGP,
mammalia;chordata;canidae;canis;lupus dingo,block,SGS,
mammalia;chordata;canidae;canis;lupus dingo,block,SHN,
mammalia;chordata;canidae;canis;lupus dingo,block,SJM,
mammalia;chordata;canidae;canis;lupus dingo,block,SLB,
mammalia;chordata;canidae;canis;lupus dingo,block,SLE,
mammalia;chordata;canidae;canis;lupus dingo,block,SLV,
mammalia;chordata;canidae;canis;lupus dingo,block,SMR,
mammalia;chordata;canidae;canis;lupus dingo,block,SOM,
mammalia;chordata;canidae;canis;lupus dingo,block,SPM,
mammalia;chordata;canidae;canis;lupus dingo,block,SRB,
mammalia;chordata;canidae;canis;lupus dingo,block,SSD,
mammalia;chordata;canidae;canis;lupus dingo,block,STP,
mammalia;chordata;canidae;canis;lupus dingo,block,SUR,
mammalia;chordata;canidae;canis;lupus dingo,block,SVK,
mammalia;chordata;canidae;canis;lupus dingo,block,SVN,
mammalia;chordata;canidae;canis;lupus dingo,block,SWE,
mammalia;chordata;canidae;canis;lupus dingo,block,SWZ,
mammalia;chordata;canidae;canis;lupus dingo,block,SXM,
mammalia;chordata;canidae;canis;lupus dingo,block,SYC,
mammalia;chordata;canidae;canis;lupus dingo,block,SYR,
mammalia;chordata;canidae;canis;lupus dingo,block,TCA,
mammalia;chordata;canidae;canis;lupus dingo,block,TCD,
mammalia;chordata;canidae;canis;lupus dingo,block,TGO,
mammalia;chordata;canidae;canis;lupus dingo,block,TJK,
mammalia;chordata;canidae;canis;lupus dingo,block,TKL,
mammalia;chordata;canidae;canis;lupus dingo,block,TKM,
mammalia;chordata;canidae;canis;lupus dingo,block,TLS,
mammalia;chordata;canidae;canis;lupus dingo,block,TON,
mammalia;chordata;canidae;canis;lupus dingo,block,TTO,
mammalia;chordata;canidae;canis;lupus dingo,block,TUN,
mammalia;chordata;canidae;canis;lupus dingo,block,TUR,
mammalia;chordata;canidae;canis;lupus dingo,block,TUV,
mammalia;chordata;canidae;canis;lupus dingo,block,TWN,
mammalia;chordata;canidae;canis;lupus dingo,block,TZA,
mammalia;chordata;canidae;canis;lupus dingo,block,UGA,
mammalia;chordata;canidae;canis;lupus dingo,block,UKR,
mammalia;chordata;canidae;canis;lupus dingo,block,UMI,
mammalia;chordata;canidae;canis;lupus dingo,block,URY,
mammalia;chordata;canidae;canis;lupus dingo,block,USA,
mammalia;chordata;canidae;canis;lupus dingo,block,UZB,
mammalia;chordata;canidae;canis;lupus dingo,block,VAT,
mammalia;chordata;canidae;canis;lupus dingo,block,VCT,
mammalia;chordata;canidae;canis;lupus dingo,block,VEN,
mammalia;chordata;canidae;canis;lupus dingo,block,VGB,
mammalia;chordata;canidae;canis;lupus dingo,block,VIR,
mammalia;chordata;canidae;canis;lupus dingo,block,VNM,
mammalia;chordata;canidae;canis;lupus dingo,block,VUT,
mammalia;chordata;canidae;canis;lupus dingo,block,WLF,
mammalia;chordata;canidae;canis;lupus dingo,block,WSM,
mammalia;chordata;canidae;canis;lupus dingo,block,YEM,
mammalia;chordata;canidae;canis;lupus dingo,block,ZAF,
mammalia;chordata;canidae;canis;lupus dingo,block,ZMB,
mammalia;chordata;canidae;canis;lupus dingo,block,ZWE,
mammalia;cetartiodactyla;cervidae;capreolus;,block,USA,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;amphibius,allow,COL,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ABW,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,AFG,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,AIA,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ALA,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ALB,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,AND,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ARE,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ARG,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ARM,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ASM,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ATA,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ATF,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ATG,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,AUS,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,AUT,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,AZE,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BEL,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BES,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BGD,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BGR,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BHR,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BHS,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BIH,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BLM,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BLR,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BLZ,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BMU,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BOL,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BRA,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BRB,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BRN,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BTN,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,BVT,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CAN,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CCK,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CHE,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CHL,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CHN,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,COK,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,COM,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CPV,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CRI,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CUB,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CUW,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CXR,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CYM,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CYP,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,CZE,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,DEU,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,DJI,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,DMA,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,DNK,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,DOM,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,DZA,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ECU,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,EGY,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ERI,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ESH,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,ESP,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,EST,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,FIN,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,FJI,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,FLK,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,FRA,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,FRO,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,FSM,
mammalia;cetartiodactyla;hippopotamidae;hippopotamus;,block,GBR,
